cid	is_parent	name	parent_cid	
50013508	false	硅钙板	50020332
50020459	true	新型装饰材料	50020332
50020472	true	天然大理石	50020332
50020480	true	砂岩	50020332
50013226	true	施工保护	50020332
50020608	true	阳光房	50020332
50020486	true	家用五金	50020485
50020487	true	手动工具	50020485
50020519	true	仪器仪表	50020485
50020646	true	电动工具	50020485
50020489	true	气动工具	50020485
50020490	true	机械五金	50020485
50020491	true	机电五金	50020485
50020492	true	紧固件	50020485
50020493	true	刃具	50020485
50020494	true	液压\/起重工具	50020485
50020585	true	插座	50020579
50020596	true	底盒	50020579
50020599	true	转换器	50020579
50020602	true	太阳能电池	50020579
50020606	true	节电器	50020579
50020975	true	变压器	50020579
50020978	true	继电器	50020579
50020985	true	蓄电池	50020579
50020995	true	布线箱	50020579
50020998	true	电工配件	50020579
50021011	true	开关	50020579
50021027	true	断路器	50020579
50021033	true	电线	50020579
50021042	true	电工套管	50020579
50021057	true	监控器材及系统	50020579
50021105	true	防盗报警器材及系统	50020579
50021120	true	消防报警设备	50020579
50021153	true	安全检查设备	50020579
50022516	true	接线板\/插头	50020579
50013796	false	其它	50020579
50013405	false	交换器	50020579
50022651	true	LED设备	50020579
50016161	false	酒店客栈	50011949
50019784	true	酒店客栈套餐	50011949
2801	true	节日\/派对庆典用品	21
50009206	true	家用五金工具	21
50010099	true	伞\/雨具\/防雨\/防潮	21
50010464	true	扇\/迷你风扇\/配件\/冰垫\/冰贴	21
50012512	true	保暖贴\/怀炉\/保暖用品	21
50008275	true	钟	21
50003948	true	竹炭包	21
50016434	true	创意礼品	21
50012514	true	防护用品	21
50006528	true	鞋用品	21
50023068	true	美体\/减肥\/塑型\/增高用具	21
50025838	true	驱虫用品	21
50025839	true	香薰用品	21
50006885	true	杯子\/水杯\/水壶	50016349
50002796	true	餐具	50016349
2107	true	茶具	50016349
50004438	true	咖啡器具	50016349
215206	true	酒壶\/酒杯\/酒具	50016349
50014236	true	保鲜容器\/保鲜器皿	50016349
50010101	true	烹饪用具	50016349
50008281	true	厨用小工具\/厨房储物	50016349
50002258	true	烧烤\/烘焙用具	50016349
50022523	true	一次性餐桌用品	50016349
50009146	true	个人洗护清洁用具	50016348
50003949	true	家务\/地板清洁用具	50016348
50000569	true	衣物洗\/晒\/护理用具	50016348
50018683	true	家庭收纳用具	50016348
50022707	false	浴洗工具\/配件	50016348
50023189	true	家庭整理用具	50016348
50023243	true	家庭防尘用具	50016348
2132	true	卫浴用具\/卫浴配件	50016348
50001871	false	休闲毯\/毛毯\/绒毯	50008163
50000583	false	地垫	50008163
50000582	false	地毯	50008163
50000584	false	挂毯\/壁毯	50008163
290209	true	十字绣\/刺绣工具配件	50008163
50024797	true	坐垫\/椅垫\/沙发垫	50008163
50005494	true	防尘罩\/沙发套\/空调罩	50008163
50002789	true	挂帘\/门帘\/纱窗\/配件	50008163
50024918	true	餐桌布艺	50008163
50024922	true	十字绣\/刺绣	50008163
50024923	true	窗帘\/窗纱	50008163
50024924	true	其他帘类	50008163
50024925	true	窗帘\/门帘配件	50008163
50024947	true	背景墙软包\/床头套\/工艺软包	50008163
50012791	true	床上用品	50008163
50010103	true	毛巾\/浴巾\/浴袍	50008163
50012051	false	家居拖鞋\/凉拖\/棉拖\/居家鞋	50008163
213002	false	靠垫\/抱枕	50008163
50005033	false	布料\/面料\/手工diy布料面料	50008163
50010041	false	布艺蛋糕\/蛋糕毛巾	50008163
50017143	true	缝纫DIY材料、工具及成品	50008163
50006101	false	其它	50008163
211104	false	婴幼儿牛奶粉	35
50016094	true	特殊配方奶粉	35
50014813	false	其它	35
50018596	false	婴幼儿调味品	35
50018801	true	婴幼儿辅食	35
50018808	true	婴幼儿营养品	35
50018807	false	婴幼儿零食	35
50018184	false	婴幼儿羊奶粉	35
